X,Y,Polarity,Timestamp
64,45,1,3780
14,59,1,3810
14,45,1,3840
64,26,1,3870
64,40,1,3900
16,14,1,3930
15,14,1,3960
14,23,1,3990
14,59,1,4020
14,35,1,4050
64,29,1,4080
14,57,1,4110
57,14,1,4140
34,14,1,4170
59,64,1,4200
46,64,1,4230
46,64,1,4260
64,16,1,4290
64,33,1,4320
14,52,1,4350
14,37,1,4380
58,64,1,4410
64,41,1,4440
14,38,1,4470
64,40,1,4500
14,15,1,4530
64,52,1,4560
63,14,1,4590
32,14,1,4620
64,48,1,4650
33,64,1,4680
14,48,1,4710
64,63,1,4740
22,14,1,4770
25,64,1,4800
14,53,1,4830
14,55,1,4860
64,18,1,4890
62,14,1,4920
64,25,1,4950
38,64,1,4980
55,14,1,5010
14,46,1,5040
64,22,1,5070
14,57,1,5100
64,54,1,5130
14,43,1,5160
14,61,1,5190
56,64,1,5220
64,62,1,5250
38,64,1,5280
55,14,1,5310
14,53,1,5340
14,63,1,5370
14,36,1,5400
14,46,1,5430
18,64,1,5460
64,29,1,5490
20,14,1,5520
64,56,1,5550
14,64,1,5580
14,22,1,5610
14,15,1,5640
45,64,1,5670
57,64,1,5700
38,14,1,5730
64,51,1,5760
31,64,1,5790
19,64,1,5820
64,21,1,5850
64,18,1,5880
64,20,1,5910
14,56,1,5940
25,64,1,5970
64,38,1,6000
64,49,1,6030
14,14,1,6060
47,14,1,6090
14,24,1,6120
62,64,1,6150
62,64,1,6180
45,64,1,6210
14,27,1,6240
64,15,1,6270
14,55,1,6300
14,34,1,6330
14,47,1,6360
64,19,1,6390
14,28,1,6420
64,31,1,6450
36,64,1,6480
64,58,1,6510
30,64,1,6540
14,53,1,6570
14,56,1,6600
63,14,1,6630
64,32,1,6660
53,64,1,6690
45,64,1,6720
64,64,1,6750
14,44,1,6780
38,14,1,6810
35,14,1,6840
34,64,1,6870
42,14,1,6900
14,34,1,6930
51,14,1,6960
32,64,1,6990
64,56,1,7020
58,64,1,7050
64,38,1,7080
14,51,1,7110
18,14,1,7140
14,33,1,7170
18,14,1,7200
21,14,1,7230
17,64,1,7260
14,44,1,7290
64,15,1,7320
14,43,1,7350
53,64,1,7380
64,63,1,7410
64,35,1,7440
64,37,1,7470
46,14,1,7500
14,18,1,7530
14,28,1,7560
64,42,1,7590
14,59,1,7620
14,35,1,7650
64,36,1,7680
39,14,1,7710
23,64,1,7740
64,59,1,7770
64,27,1,7800
23,14,1,7830
64,39,1,7860
14,51,1,7890
41,14,1,7920
14,49,1,7950
54,14,1,7980
52,14,1,8010
22,14,1,8040
47,64,1,8070
42,14,1,8100
40,64,1,8130
50,64,1,8160
17,14,1,8190
33,64,1,8220
38,14,1,8250
64,64,1,8280
64,48,1,8310
63,14,1,8340
64,16,1,8370
14,63,1,8400
14,32,1,8430
27,14,1,8460
14,21,1,8490
18,64,1,8520
64,30,1,8550
64,44,1,8580
64,51,1,8610
59,14,1,8640
34,14,1,8670
50,14,1,8700
49,64,1,8730
39,14,1,8760
33,64,1,8790
33,64,1,8820
39,64,1,8850
64,38,1,8880
51,14,1,8910
39,64,1,8940
20,64,1,8970
64,21,1,9000
61,14,1,9030
46,14,1,9060
14,19,1,9090
64,29,1,9120
14,19,1,9150
59,14,1,9180
27,14,1,9210
39,64,1,9240
14,43,1,9270
14,44,1,9300
64,57,1,9330
23,64,1,9360
60,14,1,9390
37,14,1,9420
53,64,1,9450
24,14,1,9480
64,52,1,9510
14,17,1,9540
64,53,1,9570
21,64,1,9600
52,64,1,9630
41,14,1,9660
64,36,1,9690
17,14,1,9720
14,18,1,9750
18,14,1,9780
64,21,1,9810
14,59,1,9840
58,64,1,9870
14,64,1,9900
14,56,1,9930
39,64,1,9960
14,40,1,9990
19,64,1,10020
14,22,1,10050
64,52,1,10080
32,14,1,10110
21,64,1,10140
64,22,1,10170
56,64,1,10200
64,28,1,10230
14,21,1,10260
15,64,1,10290
55,14,1,10320
64,17,1,10350
14,30,1,10380
14,62,1,10410
38,64,1,10440
17,64,1,10470
37,64,1,10500
16,64,1,10530
41,14,1,10560
14,43,1,10590
64,31,1,10620
14,45,1,10650
64,34,1,10680
46,64,1,10710
39,64,1,10740
14,57,1,10770
40,14,1,10800
14,53,1,10830
41,14,1,10860
57,14,1,10890
39,64,1,10920
38,14,1,10950
54,14,1,10980
24,64,1,11010
64,43,1,11040
64,37,1,11070
50,64,1,11100
14,41,1,11130
64,50,1,11160
45,14,1,11190
24,64,1,11220
27,64,1,11250
34,64,1,11280
57,14,1,11310
14,15,1,11340
27,14,1,11370
23,64,1,11400
30,14,1,11430
64,57,1,11460
37,64,1,11490
30,14,1,11520
42,14,1,11550
64,44,1,11580
64,64,1,11610
52,14,1,11640
64,33,1,11670
14,28,1,11700
57,64,1,11730
29,14,1,11760
14,23,1,11790
14,23,1,11820
64,52,1,11850
39,64,1,11880
28,64,1,11910
14,58,1,11940
60,14,1,11970
14,64,1,12000
14,19,1,12030
64,60,1,12060
64,22,1,12090
64,35,1,12120
51,14,1,12150
64,19,1,12180
64,63,1,12210
36,14,1,12240
64,63,1,12270
19,64,1,12300
49,14,1,12330
63,14,1,12360
52,14,1,12390
14,47,1,12420
21,14,1,12450
14,22,1,12480
14,27,1,12510
14,19,1,12540
64,63,1,12570
51,64,1,12600
14,47,1,12630
46,64,1,12660
62,64,1,12690
55,14,1,12720
64,24,1,12750
34,14,1,12780
14,39,1,12810
64,17,1,12840
63,64,1,12870
14,35,1,12900
14,14,1,12930
14,35,1,12960
64,45,1,12990
53,14,1,13020
64,27,1,13050
41,64,1,13080
23,64,1,13110
64,54,1,13140
62,14,1,13170
14,19,1,13200
39,14,1,13230
64,20,1,13260
14,53,1,13290
48,14,1,13320
16,14,1,13350
64,17,1,13380
15,64,1,13410
20,64,1,13440
28,64,1,13470
14,36,1,13500
26,14,1,13530
41,14,1,13560
28,64,1,13590
14,22,1,13620
54,14,1,13650
64,62,1,13680
64,14,1,13710
14,39,1,13740
14,39,1,13770
63,14,1,13800
31,64,1,13830
64,52,1,13860
22,14,1,13890
14,31,1,13920
14,26,1,13950
57,14,1,13980
14,51,1,14010
47,64,1,14040
34,14,1,14070
37,64,1,14100
48,14,1,14130
61,14,1,14160
33,64,1,14190
14,54,1,14220
51,14,1,14250
64,18,1,14280
64,21,1,14310
55,14,1,14340
31,14,1,14370
32,14,1,14400
47,14,1,14430
27,64,1,14460
64,16,1,14490
64,43,1,14520
14,18,1,14550
14,32,1,14580
61,64,1,14610
37,14,1,14640
14,32,1,14670
30,64,1,14700
64,46,1,14730
64,28,1,14760
51,14,1,14790
14,50,1,14820
29,64,1,14850
64,50,1,14880
19,64,1,14910
20,64,1,14940
14,30,1,14970
43,64,1,15000
37,14,1,15030
14,64,1,15060
14,32,1,15090
14,49,1,15120
64,61,1,15150
27,64,1,15180
22,14,1,15210
14,15,1,15240
60,64,1,15270
15,64,1,15300
56,14,1,15330
14,18,1,15360
33,64,1,15390
64,21,1,15420
48,64,1,15450
14,33,1,15480
16,14,1,15510
14,40,1,15540
40,64,1,15570
14,40,1,15600
64,16,1,15630
51,14,1,15660
62,14,1,15690
14,24,1,15720
14,20,1,15750
45,14,1,15780
53,14,1,15810
47,14,1,15840
35,14,1,15870
52,64,1,15900
64,46,1,15930
58,14,1,15960
14,21,1,15990
14,25,1,16020
64,37,1,16050
64,48,1,16080
36,14,1,16110
14,32,1,16140
14,55,1,16170
30,64,1,16200
64,15,1,16230
64,54,1,16260
64,38,1,16290
14,31,1,16320
52,64,1,16350
64,35,1,16380
62,64,1,16410
37,64,1,16440
34,14,1,16470
64,34,1,16500
52,64,1,16530
23,14,1,16560
64,42,1,16590
21,64,1,16620
34,14,1,16650
14,48,1,16680
14,15,1,16710
14,14,1,16740
57,64,1,16770
14,56,1,16800
64,62,1,16830
64,56,1,16860
64,47,1,16890
64,20,1,16920
14,56,1,16950
60,64,1,16980
14,43,1,17010
14,35,1,17040
64,61,1,17070
29,64,1,17100
34,64,1,17130
30,14,1,17160
18,14,1,17190
23,64,1,17220
23,64,1,17250
14,30,1,17280
14,56,1,17310
46,64,1,17340
39,14,1,17370
14,56,1,17400
14,56,1,17430
45,14,1,17460
14,43,1,17490
57,14,1,17520
14,47,1,17550
14,25,1,17580
64,23,1,17610
14,57,1,17640
48,64,1,17670
29,14,1,17700
36,14,1,17730
28,64,1,17760
64,48,1,17790
58,64,1,17820
50,14,1,17850
64,55,1,17880
64,16,1,17910
64,37,1,17940
19,14,1,17970
39,14,1,18000
64,35,1,18030
57,14,1,18060
64,54,1,18090
14,33,1,18120
16,64,1,18150
14,14,1,18180
38,14,1,18210
64,15,1,18240
40,64,1,18270
36,14,1,18300
64,31,1,18330
40,64,1,18360
64,34,1,18390
14,55,1,18420
14,20,1,18450
50,64,1,18480
14,61,1,18510
59,14,1,18540
64,47,1,18570
43,64,1,18600
64,34,1,18630
64,55,1,18660
39,14,1,18690
14,36,1,18720
64,51,1,18750
60,64,1,18780
40,14,1,18810
21,64,1,18840
40,14,1,18870
21,64,1,18900
14,46,1,18930
14,55,1,18960
22,64,1,18990
53,64,1,19020
51,14,1,19050
17,14,1,19080
14,58,1,19110
14,33,1,19140
64,40,1,19170
63,14,1,19200
24,14,1,19230
64,17,1,19260
64,30,1,19290
15,14,1,19320
17,64,1,19350
64,37,1,19380
64,60,1,19410
31,64,1,19440
50,64,1,19470
64,62,1,19500
60,14,1,19530
42,64,1,19560
62,64,1,19590
64,44,1,19620
23,64,1,19650
14,14,1,19680
64,58,1,19710
64,28,1,19740
64,22,1,19770
14,15,1,19800
14,17,1,19830
64,47,1,19860
14,62,1,19890
44,14,1,19920
21,64,1,19950
64,37,1,19980
27,14,1,20010
52,14,1,20040
51,64,1,20070
25,64,1,20100
33,64,1,20130
51,64,1,20160
14,45,1,20190
14,19,1,20220
14,45,1,20250
48,14,1,20280
50,14,1,20310
14,48,1,20340
64,53,1,20370
23,64,1,20400
64,52,1,20430
14,28,1,20460
64,63,1,20490
40,64,1,20520
34,64,1,20550
58,14,1,20580
14,15,1,20610
64,51,1,20640
14,57,1,20670
33,14,1,20700
64,14,1,20730
57,64,1,20760
61,64,1,20790
26,64,1,20820
63,64,1,20850
14,48,1,20880
14,45,1,20910
64,22,1,20940
60,64,1,20970
48,14,1,21000
14,60,1,21030
14,34,1,21060
14,35,1,21090
64,39,1,21120
14,39,1,21150
34,64,1,21180
44,14,1,21210
14,26,1,21240
40,14,1,21270
48,64,1,21300
57,64,1,21330
49,64,1,21360
27,14,1,21390
38,64,1,21420
64,20,1,21450
37,64,1,21480
64,25,1,21510
35,14,1,21540
14,64,1,21570
42,64,1,21600
48,14,1,21630
64,14,1,21660
14,50,1,21690
27,14,1,21720
49,14,1,21750
21,14,1,21780
64,36,1,21810
14,44,1,21840
28,64,1,21870
14,33,1,21900
21,64,1,21930
46,14,1,21960
64,51,1,21990
27,14,1,22020
60,14,1,22050
20,14,1,22080
55,14,1,22110
32,64,1,22140
14,43,1,22170
40,64,1,22200
30,64,1,22230
64,57,1,22260
64,56,1,22290
14,19,1,22320
20,14,1,22350
30,64,1,22380
30,64,1,22410
60,64,1,22440
48,64,1,22470
64,15,1,22500
62,64,1,22530
64,23,1,22560
64,47,1,22590
60,14,1,22620
64,56,1,22650
38,14,1,22680
26,14,1,22710
33,14,1,22740
64,39,1,22770
64,14,1,22800
52,64,1,22830
64,14,1,22860
14,53,1,22890
56,64,1,22920
18,64,1,22950
64,31,1,22980
14,51,1,23010
64,61,1,23040
52,64,1,23070
64,15,1,23100
14,51,1,23130
14,51,1,23160
62,14,1,23190
64,63,1,23220
62,64,1,23250
14,29,1,23280
64,43,1,23310
53,64,1,23340
45,14,1,23370
14,27,1,23400
41,64,1,23430
53,14,1,23460
64,21,1,23490
64,63,1,23520
14,38,1,23550
64,17,1,23580
64,33,1,23610
58,14,1,23640
29,64,1,23670
43,14,1,23700
14,25,1,23730
28,64,1,23760
64,59,1,23790
14,60,1,23820
58,64,1,23850
64,53,1,23880
39,14,1,23910
14,17,1,23940
14,53,1,23970
14,52,1,24000
18,64,1,24030
64,50,1,24060
30,14,1,24090
40,64,1,24120
64,46,1,24150
53,14,1,24180
43,14,1,24210
50,14,1,24240
64,41,1,24270
52,64,1,24300
24,14,1,24330
64,43,1,24360
14,52,1,24390
39,64,1,24420
14,46,1,24450
21,14,1,24480
14,26,1,24510
58,64,1,24540
31,14,1,24570
44,64,1,24600
14,62,1,24630
53,64,1,24660
37,64,1,24690
14,14,1,24720
51,14,1,24750
26,14,1,24780
14,59,1,24810
14,31,1,24840
64,44,1,24870
64,52,1,24900
28,14,1,24930
32,14,1,24960
14,55,1,24990
14,18,1,25020
64,30,1,25050
64,34,1,25080
64,19,1,25110
32,64,1,25140
64,28,1,25170
64,36,1,25200
14,50,1,25230
45,64,1,25260
64,31,1,25290
44,14,1,25320
51,64,1,25350
38,14,1,25380
14,43,1,25410
64,21,1,25440
38,64,1,25470
18,14,1,25500
14,25,1,25530
14,41,1,25560
19,14,1,25590
14,47,1,25620
15,14,1,25650
36,14,1,25680
64,21,1,25710
64,15,1,25740
36,14,1,25770
14,51,1,25800
14,34,1,25830
27,64,1,25860
64,48,1,25890
49,14,1,25920
50,64,1,25950
64,32,1,25980
48,64,1,26010
38,64,1,26040
64,54,1,26070
64,43,1,26100
29,64,1,26130
46,14,1,26160
64,37,1,26190
52,14,1,26220
14,58,1,26250
57,64,1,26280
14,15,1,26310
45,14,1,26340
14,57,1,26370
60,14,1,26400
33,14,1,26430
31,14,1,26460
61,14,1,26490
14,17,1,26520
40,64,1,26550
14,43,1,26580
58,14,1,26610
14,47,1,26640
64,55,1,26670
39,64,1,26700
14,62,1,26730
64,34,1,26760
64,49,1,26790
39,14,1,26820
36,64,1,26850
14,41,1,26880
64,62,1,26910
39,64,1,26940
64,16,1,26970
14,34,1,27000
48,64,1,27030
43,14,1,27060
64,64,1,27090
14,45,1,27120
31,14,1,27150
48,64,1,27180
14,63,1,27210
14,52,1,27240
64,29,1,27270
64,63,1,27300
64,37,1,27330
21,64,1,27360
64,41,1,27390
64,35,1,27420
39,14,1,27450
24,64,1,27480
64,14,1,27510
64,54,1,27540
58,14,1,27570
14,35,1,27600
14,54,1,27630
14,55,1,27660
14,42,1,27690
14,48,1,27720
61,14,1,27750
40,64,1,27780
64,29,1,27810
14,48,1,27840
14,30,1,27870
64,14,1,27900
53,14,1,27930
60,14,1,27960
19,14,1,27990
14,56,1,28020
14,19,1,28050
14,46,1,28080
31,14,1,28110
64,21,1,28140
61,14,1,28170
14,25,1,28200
14,23,1,28230
48,64,1,28260
58,14,1,28290
64,40,1,28320
64,41,1,28350
64,60,1,28380
50,14,1,28410
44,64,1,28440
64,20,1,28470
34,14,1,28500
16,14,1,28530
44,14,1,28560
14,56,1,28590
57,64,1,28620
14,21,1,28650
14,38,1,28680
44,64,1,28710
18,14,1,28740
39,64,1,28770
64,16,1,28800
14,36,1,28830
64,44,1,28860
64,45,1,28890
64,30,1,28920
14,52,1,28950
64,16,1,28980
58,64,1,29010
52,64,1,29040
64,36,1,29070
17,14,1,29100
14,42,1,29130
37,14,1,29160
61,14,1,29190
37,14,1,29220
48,14,1,29250
64,36,1,29280
64,45,1,29310
34,14,1,29340
14,26,1,29370
16,64,1,29400
16,64,1,29430
64,39,1,29460
54,14,1,29490
64,64,1,29520
37,64,1,29550
64,53,1,29580
14,29,1,29610
14,18,1,29640
61,14,1,29670
64,33,1,29700
25,64,1,29730
14,36,1,29760
14,14,1,29790
24,14,1,29820
64,52,1,29850
14,14,1,29880
17,64,1,29910
22,14,1,29940
41,64,1,29970
64,56,1,30000
32,14,1,30030
26,14,1,30060
42,64,1,30090
64,60,1,30120
61,64,1,30150
58,14,1,30180
32,14,1,30210
64,16,1,30240
43,64,1,30270
16,14,1,30300
14,39,1,30330
17,14,1,30360
64,34,1,30390
14,62,1,30420
25,14,1,30450
64,27,1,30480
14,49,1,30510
64,30,1,30540
64,58,1,30570
63,64,1,30600
64,25,1,30630
30,14,1,30660
39,14,1,30690
14,31,1,30720
64,40,1,30750
14,16,1,30780
64,36,1,30810
14,15,1,30840
37,64,1,30870
14,32,1,30900
57,64,1,30930
14,20,1,30960
43,14,1,30990
55,64,1,31020
57,14,1,31050
35,14,1,31080
64,18,1,31110
43,14,1,31140
64,23,1,31170
64,14,1,31200
30,64,1,31230
62,64,1,31260
35,64,1,31290
35,64,1,31320
64,31,1,31350
14,45,1,31380
52,64,1,31410
34,14,1,31440
14,64,1,31470
56,14,1,31500
63,14,1,31530
14,15,1,31560
64,27,1,31590
64,39,1,31620
50,14,1,31650
54,64,1,31680
64,62,1,31710
64,16,1,31740
61,14,1,31770
14,46,1,31800
63,14,1,31830
64,36,1,31860
14,57,1,31890
14,61,1,31920
41,14,1,31950
14,56,1,31980
47,64,1,32010
14,19,1,32040
46,64,1,32070
14,50,1,32100
64,28,1,32130
14,56,1,32160
27,14,1,32190
25,14,1,32220
14,19,1,32250
14,38,1,32280
14,24,1,32310
14,63,1,32340
29,14,1,32370
14,18,1,32400
40,64,1,32430
44,64,1,32460
23,64,1,32490
64,57,1,32520
64,37,1,32550
51,14,1,32580
64,30,1,32610
23,14,1,32640
30,64,1,32670
16,14,1,32700
64,47,1,32730
17,14,1,32760
16,64,1,32790
64,26,1,32820
14,57,1,32850
64,64,1,32880
64,28,1,32910
14,19,1,32940
38,64,1,32970
38,14,1,33000
57,14,1,33030
64,16,1,33060
64,53,1,33090
15,64,1,33120
56,14,1,33150
14,17,1,33180
57,14,1,33210
14,23,1,33240
32,64,1,33270
64,28,1,33300
64,37,1,33330
39,64,1,33360
64,26,1,33390
64,62,1,33420
61,14,1,33450
49,14,1,33480
64,57,1,33510
14,39,1,33540
14,15,1,33570
41,14,1,33600
64,24,1,33630
22,64,1,33660
64,36,1,33690
64,43,1,33720
32,14,1,33750
14,16,1,33780
22,64,1,33810
64,48,1,33840
60,14,1,33870
14,34,1,33900
37,64,1,33930
64,41,1,33960
29,64,1,33990
52,14,1,34020
64,44,1,34050
14,57,1,34080
64,49,1,34110
14,30,1,34140
14,37,1,34170
55,14,1,34200
14,42,1,34230
64,50,1,34260
34,14,1,34290
30,64,1,34320
14,44,1,34350
64,40,1,34380
14,56,1,34410
14,19,1,34440
53,14,1,34470
64,34,1,34500
34,14,1,34530
60,14,1,34560
14,18,1,34590
19,64,1,34620
64,19,1,34650
55,64,1,34680
64,30,1,34710
52,14,1,34740
14,15,1,34770
43,64,1,34800
14,31,1,34830
39,64,1,34860
16,14,1,34890
64,46,1,34920
64,16,1,34950
36,14,1,34980
64,32,1,35010
47,64,1,35040
14,22,1,35070
26,14,1,35100
64,15,1,35130
14,61,1,35160
61,14,1,35190
64,32,1,35220
24,64,1,35250
54,64,1,35280
64,29,1,35310
52,64,1,35340
60,14,1,35370
14,52,1,35400
29,14,1,35430
64,64,1,35460
61,14,1,35490
64,55,1,35520
18,64,1,35550
14,46,1,35580
64,44,1,35610
14,24,1,35640
29,64,1,35670
51,14,1,35700
14,62,1,35730
53,64,1,35760
20,64,1,35790
64,48,1,35820
32,14,1,35850
64,63,1,35880
59,14,1,35910
33,14,1,35940
63,14,1,35970
14,41,1,36000
33,14,1,36030
64,23,1,36060
52,64,1,36090
61,14,1,36120
64,21,1,36150
64,49,1,36180
21,14,1,36210
64,42,1,36240
14,61,1,36270
64,54,1,36300
14,59,1,36330
14,40,1,36360
14,34,1,36390
28,64,1,36420
14,42,1,36450
14,59,1,36480
14,43,1,36510
20,14,1,36540
64,39,1,36570
20,64,1,36600
27,14,1,36630
64,38,1,36660
64,35,1,36690
14,43,1,36720
38,64,1,36750
47,64,1,36780
14,32,1,36810
50,64,1,36840
14,14,1,36870
29,64,1,36900
64,56,1,36930
33,64,1,36960
14,54,1,36990
64,45,1,37020
14,63,1,37050
28,64,1,37080
64,41,1,37110
40,14,1,37140
28,14,1,37170
14,37,1,37200
33,14,1,37230
64,49,1,37260
64,46,1,37290
14,59,1,37320
14,28,1,37350
14,51,1,37380
48,14,1,37410
42,14,1,37440
14,35,1,37470
64,51,1,37500
52,14,1,37530
14,54,1,37560
14,58,1,37590
64,63,1,37620
39,14,1,37650
40,14,1,37680
44,64,1,37710
57,64,1,37740
64,17,1,37770
14,42,1,37800
14,61,1,37830
14,38,1,37860
64,55,1,37890
14,63,1,37920
14,21,1,37950
30,64,1,37980
64,58,1,38010
14,60,1,38040
17,64,1,38070
14,22,1,38100
64,27,1,38130
53,14,1,38160
14,53,1,38190
14,64,1,38220
14,61,1,38250
14,54,1,38280
26,14,1,38310
64,34,1,38340
55,64,1,38370
14,18,1,38400
64,35,1,38430
56,14,1,38460
14,22,1,38490
56,64,1,38520
56,14,1,38550
61,64,1,38580
64,23,1,38610
14,14,1,38640
38,64,1,38670
56,64,1,38700
34,14,1,38730
49,14,1,38760
33,64,1,38790
64,24,1,38820
18,64,1,38850
27,64,1,38880
58,64,1,38910
41,64,1,38940
14,59,1,38970
14,20,1,39000
64,18,1,39030
14,61,1,39060
64,52,1,39090
28,64,1,39120
64,34,1,39150
64,33,1,39180
14,27,1,39210
63,64,1,39240
64,19,1,39270
64,18,1,39300
14,60,1,39330
56,14,1,39360
14,15,1,39390
55,64,1,39420
32,64,1,39450
64,55,1,39480
14,29,1,39510
14,39,1,39540
14,34,1,39570
14,40,1,39600
64,16,1,39630
14,14,1,39660
14,54,1,39690
17,14,1,39720
52,64,1,39750
47,14,1,39780
64,61,1,39810
56,64,1,39840
44,64,1,39870
14,16,1,39900
64,39,1,39930
64,63,1,39960
14,48,1,39990
43,14,1,40020
55,14,1,40050
64,16,1,40080
43,64,1,40110
64,21,1,40140
64,36,1,40170
30,14,1,40200
16,64,1,40230
58,14,1,40260
64,16,1,40290
14,44,1,40320
14,35,1,40350
14,31,1,40380
19,14,1,40410
32,64,1,40440
14,37,1,40470
28,14,1,40500
64,54,1,40530
56,64,1,40560
59,14,1,40590
38,14,1,40620
18,14,1,40650
44,64,1,40680
20,14,1,40710
43,64,1,40740
14,20,1,40770
39,64,1,40800
64,30,1,40830
49,14,1,40860
14,24,1,40890
64,44,1,40920
17,14,1,40950
16,14,1,40980
64,36,1,41010
27,14,1,41040
64,24,1,41070
47,14,1,41100
14,61,1,41130
64,59,1,41160
18,64,1,41190
29,64,1,41220
40,14,1,41250
14,61,1,41280
31,14,1,41310
37,14,1,41340
64,41,1,41370
30,14,1,41400
64,34,1,41430
51,14,1,41460
32,64,1,41490
64,14,1,41520
14,35,1,41550
14,58,1,41580
31,14,1,41610
64,46,1,41640
20,64,1,41670
14,23,1,41700
14,51,1,41730
14,24,1,41760
14,15,1,41790
31,64,1,41820
18,64,1,41850
53,14,1,41880
14,29,1,41910
27,14,1,41940
64,16,1,41970
59,14,1,42000
14,32,1,42030
64,31,1,42060
64,30,1,42090
29,14,1,42120
14,64,1,42150
64,44,1,42180
16,64,1,42210
54,14,1,42240
35,64,1,42270
14,22,1,42300
33,64,1,42330
14,42,1,42360
14,59,1,42390
14,35,1,42420
22,14,1,42450
64,23,1,42480
64,32,1,42510
14,43,1,42540
14,61,1,42570
29,64,1,42600
58,64,1,42630
26,14,1,42660
64,31,1,42690
36,64,1,42720
14,64,1,42750
61,64,1,42780
57,64,1,42810
14,25,1,42840
37,14,1,42870
64,23,1,42900
44,64,1,42930
48,64,1,42960
14,36,1,42990
43,64,1,43020
64,35,1,43050
14,64,1,43080
42,14,1,43110
64,42,1,43140
18,64,1,43170
33,64,1,43200
36,64,1,43230
64,30,1,43260
33,14,1,43290
54,14,1,43320
14,18,1,43350
51,64,1,43380
64,15,1,43410
27,14,1,43440
20,14,1,43470
22,14,1,43500
19,64,1,43530
16,64,1,43560
45,64,1,43590
64,31,1,43620
64,57,1,43650
14,36,1,43680
64,51,1,43710
14,48,1,43740
64,34,1,43770
64,36,1,43800
64,18,1,43830
21,14,1,43860
14,18,1,43890
64,49,1,43920
14,60,1,43950
16,14,1,43980
64,26,1,44010
14,50,1,44040
21,14,1,44070
64,45,1,44100
14,19,1,44130
64,45,1,44160
14,23,1,44190
14,50,1,44220
41,14,1,44250
14,36,1,44280
21,64,1,44310
64,16,1,44340
64,29,1,44370
64,36,1,44400
64,51,1,44430
61,14,1,44460
64,63,1,44490
47,14,1,44520
21,14,1,44550
24,14,1,44580
48,64,1,44610
64,18,1,44640
64,42,1,44670
30,14,1,44700
64,18,1,44730
17,64,1,44760
58,64,1,44790
44,14,1,44820
56,64,1,44850
39,14,1,44880
35,14,1,44910
22,14,1,44940
64,23,1,44970
14,39,1,45000
14,32,1,45030
57,14,1,45060
14,29,1,45090
33,64,1,45120
14,14,1,45150
33,64,1,45180
14,18,1,45210
54,64,1,45240
64,41,1,45270
64,33,1,45300
63,14,1,45330
35,64,1,45360
33,64,1,45390
14,56,1,45420
64,23,1,45450
50,14,1,45480
64,55,1,45510
64,40,1,45540
14,56,1,45570
14,27,1,45600
49,64,1,45630
54,14,1,45660
34,64,1,45690
22,14,1,45720
61,64,1,45750
14,58,1,45780
22,14,1,45810
14,43,1,45840
64,27,1,45870
46,14,1,45900
61,14,1,45930
64,15,1,45960
14,64,1,45990
61,14,1,46020
64,62,1,46050
62,64,1,46080
64,60,1,46110
28,64,1,46140
63,14,1,46170
14,59,1,46200
41,64,1,46230
21,14,1,46260
30,14,1,46290
40,64,1,46320
22,14,1,46350
27,14,1,46380
26,14,1,46410
64,47,1,46440
34,64,1,46470
24,14,1,46500
14,59,1,46530
62,64,1,46560
64,46,1,46590
54,64,1,46620
14,29,1,46650
