X,Y,Polarity,Timestamp
0,0,1,7080
0,0,1,7110
0,0,1,7140
0,0,1,7170
0,0,1,7200
0,0,1,7230
0,0,1,7260
0,0,1,7290
0,0,1,7320
0,0,1,7350
0,0,1,7380
0,0,1,7410
0,0,1,7440
0,0,1,7470
0,0,1,7500
0,0,1,7530
0,0,1,7560
0,0,1,7590
0,0,1,7620
0,0,1,7650
0,0,1,7680
0,0,1,7710
0,0,1,7740
0,0,1,7770
0,0,1,7800
0,0,1,7830
0,0,1,7860
0,0,1,7890
0,0,1,7920
0,0,1,7950
0,0,1,7980
0,0,1,8010
0,0,1,8040
0,0,1,8070
0,0,1,8100
0,0,1,8130
0,0,1,8160
0,0,1,8190
0,0,1,8220
0,0,1,8250
0,0,1,8280
0,0,1,8310
0,0,1,8340
0,0,1,8370
0,0,1,8400
0,0,1,8430
0,0,1,8460
0,0,1,8490
0,0,1,8520
0,0,1,8550
0,0,1,8580
0,0,1,8610
0,0,1,8640
0,0,1,8670
0,0,1,8700
0,0,1,8730
0,0,1,8760
0,0,1,8790
0,0,1,8820
0,0,1,8850
0,0,1,8880
0,0,1,8910
0,0,1,8940
0,0,1,8970
0,0,1,9000
0,0,1,9030
0,0,1,9060
0,0,1,9090
0,0,1,9120
0,0,1,9150
0,0,1,9180
0,0,1,9210
0,0,1,9240
0,0,1,9270
0,0,1,9300
0,0,1,9330
0,0,1,9360
0,0,1,9390
0,0,1,9420
0,0,1,9450
0,0,1,9480
0,0,1,9510
0,0,1,9540
0,0,1,9570
0,0,1,9600
0,0,1,9630
0,0,1,9660
0,0,1,9690
0,0,1,9720
0,0,1,9750
0,0,1,9780
0,0,1,9810
0,0,1,9840
0,0,1,9870
0,0,1,9900
0,0,1,9930
0,0,1,9960
0,0,1,9990
0,0,1,10020
0,0,1,10050
0,0,1,10080
0,0,1,10110
0,0,1,10140
0,0,1,10170
0,0,1,10200
0,0,1,10230
0,0,1,10260
0,0,1,10290
0,0,1,10320
0,0,1,10350
0,0,1,10380
0,0,1,10410
0,0,1,10440
0,0,1,10470
0,0,1,10500
0,0,1,10530
0,0,1,10560
0,0,1,10590
0,0,1,10620
0,0,1,10650
0,0,1,10680
0,0,1,10710
0,0,1,10740
0,0,1,10770
0,0,1,10800
0,0,1,10830
0,0,1,10860
0,0,1,10890
0,0,1,10920
0,0,1,10950
0,0,1,10980
0,0,1,11010
0,0,1,11040
0,0,1,11070
0,0,1,11100
0,0,1,11130
0,0,1,11160
0,0,1,11190
0,0,1,11220
0,0,1,11250
0,0,1,11280
0,0,1,11310
0,0,1,11340
0,0,1,11370
0,0,1,11400
0,0,1,11430
0,0,1,11460
0,0,1,11490
0,0,1,11520
0,0,1,11550
0,0,1,11580
0,0,1,11610
0,0,1,11640
0,0,1,11670
0,0,1,11700
0,0,1,11730
0,0,1,11760
0,0,1,11790
0,0,1,11820
0,0,1,11850
0,0,1,11880
0,0,1,11910
0,0,1,11940
0,0,1,11970
0,0,1,12000
0,0,1,12030
0,0,1,12060
0,0,1,12090
0,0,1,12120
0,0,1,12150
0,0,1,12180
0,0,1,12210
0,0,1,12240
0,0,1,12270
0,0,1,12300
0,0,1,12330
0,0,1,12360
0,0,1,12390
0,0,1,12420
0,0,1,12450
0,0,1,12480
0,0,1,12510
0,0,1,12540
0,0,1,12570
0,0,1,12600
0,0,1,12630
0,0,1,12660
0,0,1,12690
0,0,1,12720
0,0,1,12750
0,0,1,12780
0,0,1,12810
0,0,1,12840
0,0,1,12870
0,0,1,12900
0,0,1,12930
0,0,1,12960
0,0,1,12990
0,0,1,13020
0,0,1,13050
0,0,1,13080
0,0,1,13110
0,0,1,13140
0,0,1,13170
0,0,1,13200
0,0,1,13230
0,0,1,13260
0,0,1,13290
0,0,1,13320
0,0,1,13350
0,0,1,13380
0,0,1,13410
0,0,1,13440
0,0,1,13470
0,0,1,13500
0,0,1,13530
0,0,1,13560
0,0,1,13590
0,0,1,13620
0,0,1,13650
0,0,1,13680
0,0,1,13710
0,0,1,13740
0,0,1,13770
0,0,1,13800
0,0,1,13830
0,0,1,13860
0,0,1,13890
0,0,1,13920
0,0,1,13950
0,0,1,13980
0,0,1,14010
0,0,1,14040
0,0,1,14070
0,0,1,14100
0,0,1,14130
0,0,1,14160
0,0,1,14190
0,0,1,14220
0,0,1,14250
0,0,1,14280
0,0,1,14310
0,0,1,14340
0,0,1,14370
0,0,1,14400
0,0,1,14430
0,0,1,14460
0,0,1,14490
0,0,1,14520
0,0,1,14550
0,0,1,14580
0,0,1,14610
0,0,1,14640
0,0,1,14670
0,0,1,14700
0,0,1,14730
0,0,1,14760
0,0,1,14790
0,0,1,14820
0,0,1,14850
0,0,1,14880
0,0,1,14910
0,0,1,14940
0,0,1,14970
15,24,1,7500
46,65,1,15030
65,19,1,15060
65,19,1,15090
65,58,1,15120
61,15,1,15150
53,15,1,15180
34,65,1,15210
34,65,1,15240
19,15,1,15270
53,65,1,15300
31,65,1,15330
65,15,1,15360
15,22,1,15390
15,21,1,15420
21,15,1,15450
53,65,1,15480
15,18,1,15510
15,46,1,15540
65,54,1,15570
15,63,1,15600
15,22,1,15630
24,65,1,15660
22,65,1,15690
16,15,1,15720
28,15,1,15750
59,15,1,15780
65,58,1,15810
65,44,1,15840
31,15,1,15870
15,41,1,15900
65,52,1,15930
65,57,1,15960
65,16,1,15990
15,24,1,16020
15,42,1,16050
36,15,1,16080
26,65,1,16110
65,29,1,16140
15,16,1,16170
15,33,1,16200
35,15,1,16230
15,62,1,16260
16,15,1,16290
60,15,1,16320
36,65,1,16350
53,65,1,16380
15,45,1,16410
36,65,1,16440
15,34,1,16470
41,15,1,16500
46,65,1,16530
15,29,1,16560
34,15,1,16590
20,15,1,16620
65,28,1,16650
65,51,1,16680
26,15,1,16710
65,16,1,16740
29,15,1,16770
45,15,1,16800
35,15,1,16830
15,41,1,16860
65,59,1,16890
50,15,1,16920
42,15,1,16950
15,64,1,16980
38,15,1,17010
48,15,1,17040
34,65,1,17070
44,65,1,17100
63,15,1,17130
21,65,1,17160
43,15,1,17190
65,59,1,17220
65,38,1,17250
40,15,1,17280
34,65,1,17310
59,15,1,17340
65,53,1,17370
40,65,1,17400
65,23,1,17430
23,65,1,17460
15,24,1,17490
40,65,1,17520
36,15,1,17550
65,47,1,17580
15,38,1,17610
59,65,1,17640
65,44,1,17670
16,65,1,17700
65,35,1,17730
40,65,1,17760
38,15,1,17790
65,56,1,17820
45,65,1,17850
21,65,1,17880
31,15,1,17910
26,15,1,17940
15,51,1,17970
15,56,1,18000
65,20,1,18030
64,65,1,18060
63,65,1,18090
36,15,1,18120
65,27,1,18150
65,21,1,18180
45,65,1,18210
15,31,1,18240
15,26,1,18270
65,45,1,18300
63,65,1,18330
65,35,1,18360
64,15,1,18390
24,15,1,18420
65,35,1,18450
65,44,1,18480
28,65,1,18510
62,15,1,18540
15,33,1,18570
64,65,1,18600
60,65,1,18630
61,65,1,18660
24,15,1,18690
22,65,1,18720
15,31,1,18750
39,15,1,18780
15,50,1,18810
55,15,1,18840
65,31,1,18870
55,65,1,18900
15,38,1,18930
65,53,1,18960
65,38,1,18990
32,65,1,19020
15,31,1,19050
65,34,1,19080
52,65,1,19110
65,49,1,19140
65,32,1,19170
23,15,1,19200
17,15,1,19230
65,64,1,19260
45,65,1,19290
65,56,1,19320
65,57,1,19350
65,34,1,19380
16,65,1,19410
65,16,1,19440
15,27,1,19470
60,65,1,19500
60,15,1,19530
31,65,1,19560
61,15,1,19590
39,15,1,19620
65,35,1,19650
65,64,1,19680
37,65,1,19710
15,61,1,19740
15,17,1,19770
54,15,1,19800
15,63,1,19830
47,15,1,19860
65,62,1,19890
65,35,1,19920
32,65,1,19950
22,15,1,19980
15,25,1,20010
65,56,1,20040
15,19,1,20070
26,65,1,20100
37,65,1,20130
47,65,1,20160
65,65,1,20190
15,62,1,20220
47,15,1,20250
21,15,1,20280
65,33,1,20310
15,50,1,20340
65,43,1,20370
48,15,1,20400
16,15,1,20430
65,35,1,20460
65,63,1,20490
65,52,1,20520
31,65,1,20550
15,63,1,20580
24,65,1,20610
65,51,1,20640
65,28,1,20670
29,65,1,20700
44,65,1,20730
15,62,1,20760
65,65,1,20790
25,65,1,20820
38,15,1,20850
65,23,1,20880
65,19,1,20910
57,15,1,20940
65,35,1,20970
15,43,1,21000
65,28,1,21030
65,60,1,21060
15,65,1,21090
28,65,1,21120
65,57,1,21150
46,15,1,21180
15,55,1,21210
36,65,1,21240
15,22,1,21270
65,37,1,21300
34,15,1,21330
61,65,1,21360
15,61,1,21390
65,27,1,21420
19,65,1,21450
57,15,1,21480
65,60,1,21510
22,65,1,21540
36,65,1,21570
15,15,1,21600
65,27,1,21630
15,54,1,21660
65,57,1,21690
40,15,1,21720
41,15,1,21750
15,18,1,21780
15,63,1,21810
42,65,1,21840
25,15,1,21870
15,57,1,21900
53,15,1,21930
21,65,1,21960
24,15,1,21990
38,65,1,22020
30,15,1,22050
18,15,1,22080
15,64,1,22110
58,15,1,22140
15,61,1,22170
46,15,1,22200
15,18,1,22230
65,28,1,22260
15,24,1,22290
56,15,1,22320
15,22,1,22350
15,31,1,22380
65,57,1,22410
15,27,1,22440
30,65,1,22470
15,39,1,22500
21,15,1,22530
15,53,1,22560
53,65,1,22590
16,15,1,22620
65,29,1,22650
15,51,1,22680
65,65,1,22710
65,46,1,22740
53,15,1,22770
46,65,1,22800
15,40,1,22830
15,40,1,22860
55,65,1,22890
58,15,1,22920
22,65,1,22950
59,15,1,22980
61,65,1,23010
17,65,1,23040
15,45,1,23070
28,65,1,23100
65,54,1,23130
56,15,1,23160
58,15,1,23190
43,65,1,23220
15,29,1,23250
61,65,1,23280
15,35,1,23310
26,65,1,23340
33,15,1,23370
15,22,1,23400
47,65,1,23430
21,65,1,23460
15,52,1,23490
18,65,1,23520
65,34,1,23550
15,47,1,23580
15,21,1,23610
39,65,1,23640
63,15,1,23670
15,64,1,23700
15,37,1,23730
56,15,1,23760
15,32,1,23790
35,15,1,23820
15,48,1,23850
35,65,1,23880
44,65,1,23910
58,65,1,23940
62,65,1,23970
15,36,1,24000
15,17,1,24030
15,27,1,24060
43,65,1,24090
65,57,1,24120
29,15,1,24150
31,65,1,24180
27,65,1,24210
36,65,1,24240
41,65,1,24270
65,37,1,24300
15,17,1,24330
55,65,1,24360
65,22,1,24390
59,65,1,24420
33,65,1,24450
65,57,1,24480
65,51,1,24510
65,16,1,24540
65,30,1,24570
65,37,1,24600
65,58,1,24630
37,65,1,24660
41,65,1,24690
39,15,1,24720
65,59,1,24750
39,65,1,24780
65,32,1,24810
56,15,1,24840
25,65,1,24870
18,65,1,24900
15,39,1,24930
65,55,1,24960
15,63,1,24990
19,15,1,25020
45,15,1,25050
15,31,1,25080
65,17,1,25110
15,22,1,25140
65,55,1,25170
15,27,1,25200
43,15,1,25230
35,15,1,25260
26,15,1,25290
24,65,1,25320
15,24,1,25350
15,65,1,25380
15,34,1,25410
65,45,1,25440
25,15,1,25470
36,65,1,25500
15,43,1,25530
15,21,1,25560
49,65,1,25590
15,27,1,25620
38,15,1,25650
65,50,1,25680
42,15,1,25710
65,31,1,25740
32,65,1,25770
15,51,1,25800
15,25,1,25830
65,36,1,25860
65,59,1,25890
65,27,1,25920
65,42,1,25950
65,29,1,25980
59,65,1,26010
15,35,1,26040
15,15,1,26070
15,16,1,26100
15,56,1,26130
15,35,1,26160
65,52,1,26190
15,21,1,26220
27,65,1,26250
36,15,1,26280
49,65,1,26310
20,15,1,26340
35,65,1,26370
41,65,1,26400
25,15,1,26430
15,22,1,26460
15,28,1,26490
51,15,1,26520
15,53,1,26550
53,15,1,26580
51,65,1,26610
64,15,1,26640
65,62,1,26670
15,39,1,26700
15,60,1,26730
44,15,1,26760
65,58,1,26790
15,36,1,26820
35,65,1,26850
15,25,1,26880
17,15,1,26910
31,15,1,26940
19,65,1,26970
65,64,1,27000
15,37,1,27030
25,15,1,27060
65,28,1,27090
51,65,1,27120
65,46,1,27150
17,65,1,27180
37,15,1,27210
15,52,1,27240
27,65,1,27270
15,64,1,27300
17,65,1,27330
46,65,1,27360
50,15,1,27390
65,26,1,27420
15,31,1,27450
65,62,1,27480
65,58,1,27510
33,65,1,27540
15,50,1,27570
65,27,1,27600
15,27,1,27630
17,65,1,27660
15,56,1,27690
65,28,1,27720
15,54,1,27750
15,24,1,27780
42,65,1,27810
15,57,1,27840
65,26,1,27870
61,15,1,27900
61,65,1,27930
65,34,1,27960
57,15,1,27990
49,65,1,28020
65,40,1,28050
17,65,1,28080
30,65,1,28110
26,65,1,28140
65,54,1,28170
15,54,1,28200
15,23,1,28230
39,15,1,28260
50,65,1,28290
65,17,1,28320
15,46,1,28350
65,31,1,28380
38,15,1,28410
48,15,1,28440
65,37,1,28470
15,20,1,28500
65,46,1,28530
15,28,1,28560
39,65,1,28590
45,15,1,28620
16,65,1,28650
54,65,1,28680
41,65,1,28710
27,15,1,28740
29,65,1,28770
65,42,1,28800
49,15,1,28830
65,47,1,28860
56,65,1,28890
15,54,1,28920
65,18,1,28950
52,65,1,28980
15,57,1,29010
15,43,1,29040
53,65,1,29070
15,54,1,29100
57,15,1,29130
47,15,1,29160
65,43,1,29190
53,15,1,29220
55,65,1,29250
15,55,1,29280
15,50,1,29310
15,27,1,29340
65,33,1,29370
20,65,1,29400
15,57,1,29430
65,29,1,29460
65,19,1,29490
15,18,1,29520
32,15,1,29550
15,37,1,29580
34,15,1,29610
39,65,1,29640
65,55,1,29670
15,29,1,29700
33,15,1,29730
65,24,1,29760
15,34,1,29790
15,48,1,29820
65,55,1,29850
65,56,1,29880
56,15,1,29910
65,29,1,29940
65,57,1,29970
34,66,1,7500
51,66,1,30030
19,16,1,30060
16,21,1,30090
25,16,1,30120
36,66,1,30150
30,16,1,30180
66,32,1,30210
66,44,1,30240
66,65,1,30270
61,66,1,30300
16,27,1,30330
16,32,1,30360
16,56,1,30390
22,16,1,30420
52,16,1,30450
31,66,1,30480
33,66,1,30510
66,52,1,30540
16,61,1,30570
16,27,1,30600
16,23,1,30630
24,16,1,30660
45,66,1,30690
39,16,1,30720
16,19,1,30750
66,33,1,30780
37,66,1,30810
52,66,1,30840
37,16,1,30870
22,66,1,30900
16,54,1,30930
29,66,1,30960
25,66,1,30990
16,18,1,31020
66,21,1,31050
51,66,1,31080
17,66,1,31110
57,66,1,31140
63,16,1,31170
16,60,1,31200
16,34,1,31230
66,57,1,31260
24,16,1,31290
16,48,1,31320
49,16,1,31350
49,66,1,31380
29,16,1,31410
36,16,1,31440
54,66,1,31470
54,16,1,31500
46,66,1,31530
31,16,1,31560
49,66,1,31590
36,16,1,31620
66,51,1,31650
16,22,1,31680
66,37,1,31710
52,16,1,31740
66,44,1,31770
66,28,1,31800
66,30,1,31830
64,66,1,31860
66,57,1,31890
25,66,1,31920
66,58,1,31950
16,33,1,31980
66,34,1,32010
21,66,1,32040
23,66,1,32070
62,66,1,32100
39,16,1,32130
66,52,1,32160
16,38,1,32190
23,66,1,32220
66,54,1,32250
16,58,1,32280
66,24,1,32310
34,16,1,32340
66,25,1,32370
16,54,1,32400
20,66,1,32430
32,66,1,32460
66,23,1,32490
66,62,1,32520
65,16,1,32550
66,55,1,32580
16,45,1,32610
20,16,1,32640
48,16,1,32670
21,16,1,32700
66,34,1,32730
66,55,1,32760
23,66,1,32790
16,51,1,32820
16,26,1,32850
66,32,1,32880
20,66,1,32910
23,16,1,32940
66,49,1,32970
26,16,1,33000
16,24,1,33030
39,16,1,33060
38,16,1,33090
64,66,1,33120
34,66,1,33150
16,19,1,33180
31,16,1,33210
44,16,1,33240
16,55,1,33270
28,16,1,33300
38,16,1,33330
66,38,1,33360
16,54,1,33390
40,66,1,33420
55,16,1,33450
25,16,1,33480
16,59,1,33510
66,53,1,33540
59,16,1,33570
26,66,1,33600
16,47,1,33630
66,63,1,33660
16,36,1,33690
16,66,1,33720
20,66,1,33750
55,16,1,33780
20,16,1,33810
16,26,1,33840
66,44,1,33870
16,23,1,33900
16,53,1,33930
31,66,1,33960
26,66,1,33990
16,49,1,34020
16,53,1,34050
66,66,1,34080
25,16,1,34110
66,64,1,34140
43,16,1,34170
66,52,1,34200
16,24,1,34230
66,28,1,34260
16,32,1,34290
66,38,1,34320
38,16,1,34350
16,55,1,34380
53,16,1,34410
16,40,1,34440
55,16,1,34470
66,54,1,34500
41,66,1,34530
27,16,1,34560
50,16,1,34590
16,43,1,34620
66,42,1,34650
16,40,1,34680
66,28,1,34710
39,66,1,34740
66,25,1,34770
66,41,1,34800
66,54,1,34830
59,66,1,34860
16,55,1,34890
16,35,1,34920
66,31,1,34950
16,31,1,34980
66,54,1,35010
66,42,1,35040
16,45,1,35070
38,66,1,35100
66,18,1,35130
20,66,1,35160
24,16,1,35190
66,20,1,35220
37,66,1,35250
16,38,1,35280
66,61,1,35310
66,57,1,35340
63,16,1,35370
49,66,1,35400
66,42,1,35430
66,29,1,35460
51,16,1,35490
16,21,1,35520
16,60,1,35550
16,19,1,35580
16,51,1,35610
66,33,1,35640
66,52,1,35670
66,24,1,35700
48,66,1,35730
65,66,1,35760
16,44,1,35790
16,53,1,35820
37,66,1,35850
53,66,1,35880
42,16,1,35910
23,16,1,35940
19,66,1,35970
16,27,1,36000
66,51,1,36030
63,16,1,36060
16,42,1,36090
46,16,1,36120
24,16,1,36150
66,29,1,36180
16,43,1,36210
16,18,1,36240
17,66,1,36270
66,51,1,36300
16,31,1,36330
44,16,1,36360
31,66,1,36390
29,66,1,36420
54,66,1,36450
16,62,1,36480
16,64,1,36510
16,41,1,36540
31,16,1,36570
16,52,1,36600
66,24,1,36630
46,16,1,36660
66,64,1,36690
42,66,1,36720
16,17,1,36750
41,16,1,36780
16,56,1,36810
16,30,1,36840
19,66,1,36870
16,64,1,36900
16,35,1,36930
30,66,1,36960
16,42,1,36990
39,16,1,37020
16,60,1,37050
18,66,1,37080
66,65,1,37110
66,38,1,37140
46,66,1,37170
56,16,1,37200
24,66,1,37230
64,66,1,37260
30,16,1,37290
63,16,1,37320
66,61,1,37350
66,17,1,37380
39,16,1,37410
49,66,1,37440
16,60,1,37470
56,66,1,37500
16,27,1,37530
61,66,1,37560
16,54,1,37590
16,57,1,37620
16,36,1,37650
16,37,1,37680
39,66,1,37710
66,55,1,37740
36,16,1,37770
33,66,1,37800
66,21,1,37830
53,66,1,37860
16,34,1,37890
56,66,1,37920
43,66,1,37950
52,16,1,37980
16,62,1,38010
66,19,1,38040
59,66,1,38070
49,16,1,38100
60,16,1,38130
16,53,1,38160
66,20,1,38190
38,66,1,38220
66,56,1,38250
66,22,1,38280
62,66,1,38310
60,66,1,38340
16,45,1,38370
66,17,1,38400
62,66,1,38430
30,66,1,38460
62,66,1,38490
66,20,1,38520
66,40,1,38550
66,66,1,38580
30,66,1,38610
17,66,1,38640
64,16,1,38670
64,66,1,38700
16,52,1,38730
64,16,1,38760
35,16,1,38790
17,16,1,38820
61,66,1,38850
16,45,1,38880
66,51,1,38910
16,39,1,38940
16,22,1,38970
33,16,1,39000
16,19,1,39030
16,58,1,39060
16,60,1,39090
16,37,1,39120
65,16,1,39150
37,16,1,39180
16,20,1,39210
54,16,1,39240
34,66,1,39270
53,66,1,39300
16,22,1,39330
66,22,1,39360
42,16,1,39390
66,34,1,39420
16,28,1,39450
66,59,1,39480
66,22,1,39510
16,17,1,39540
62,66,1,39570
63,16,1,39600
66,39,1,39630
66,24,1,39660
66,22,1,39690
66,66,1,39720
58,16,1,39750
41,16,1,39780
66,44,1,39810
50,66,1,39840
16,54,1,39870
66,30,1,39900
16,47,1,39930
16,59,1,39960
16,48,1,39990
38,66,1,40020
66,65,1,40050
16,60,1,40080
58,66,1,40110
43,16,1,40140
16,20,1,40170
44,66,1,40200
66,26,1,40230
66,20,1,40260
16,17,1,40290
51,66,1,40320
62,66,1,40350
66,58,1,40380
66,26,1,40410
16,16,1,40440
66,57,1,40470
66,55,1,40500
29,66,1,40530
22,16,1,40560
22,66,1,40590
16,37,1,40620
66,55,1,40650
49,16,1,40680
16,46,1,40710
25,16,1,40740
47,66,1,40770
61,16,1,40800
66,19,1,40830
16,35,1,40860
49,16,1,40890
66,27,1,40920
16,53,1,40950
22,66,1,40980
30,16,1,41010
66,44,1,41040
34,16,1,41070
66,25,1,41100
59,16,1,41130
66,38,1,41160
41,16,1,41190
35,66,1,41220
66,26,1,41250
24,16,1,41280
66,59,1,41310
20,66,1,41340
41,66,1,41370
16,43,1,41400
47,66,1,41430
40,16,1,41460
16,43,1,41490
51,66,1,41520
22,16,1,41550
50,66,1,41580
66,19,1,41610
56,16,1,41640
32,16,1,41670
39,16,1,41700
51,66,1,41730
16,35,1,41760
66,22,1,41790
66,45,1,41820
66,23,1,41850
16,66,1,41880
41,66,1,41910
37,16,1,41940
38,16,1,41970
66,19,1,42000
34,66,1,42030
16,38,1,42060
66,21,1,42090
47,16,1,42120
66,32,1,42150
62,66,1,42180
16,55,1,42210
66,32,1,42240
29,66,1,42270
66,25,1,42300
66,46,1,42330
63,16,1,42360
16,30,1,42390
57,16,1,42420
16,47,1,42450
30,16,1,42480
16,45,1,42510
47,66,1,42540
24,66,1,42570
61,16,1,42600
47,66,1,42630
16,20,1,42660
66,23,1,42690
47,66,1,42720
59,66,1,42750
66,60,1,42780
66,21,1,42810
38,16,1,42840
16,27,1,42870
66,57,1,42900
31,16,1,42930
66,35,1,42960
66,61,1,42990
48,66,1,43020
66,40,1,43050
66,39,1,43080
31,66,1,43110
54,16,1,43140
16,39,1,43170
66,32,1,43200
66,62,1,43230
19,16,1,43260
16,51,1,43290
32,66,1,43320
66,38,1,43350
48,16,1,43380
16,26,1,43410
61,16,1,43440
16,41,1,43470
52,66,1,43500
61,16,1,43530
66,40,1,43560
66,56,1,43590
66,44,1,43620
37,66,1,43650
66,36,1,43680
18,66,1,43710
22,16,1,43740
16,26,1,43770
20,16,1,43800
66,17,1,43830
66,45,1,43860
16,24,1,43890
62,66,1,43920
16,64,1,43950
66,60,1,43980
21,16,1,44010
57,16,1,44040
65,16,1,44070
43,66,1,44100
16,48,1,44130
16,52,1,44160
65,16,1,44190
27,66,1,44220
16,28,1,44250
16,31,1,44280
24,16,1,44310
32,16,1,44340
23,66,1,44370
66,58,1,44400
16,41,1,44430
66,41,1,44460
39,16,1,44490
16,28,1,44520
57,66,1,44550
66,61,1,44580
66,45,1,44610
41,66,1,44640
20,16,1,44670
16,53,1,44700
66,46,1,44730
16,22,1,44760
25,16,1,44790
37,66,1,44820
66,29,1,44850
66,17,1,44880
48,16,1,44910
26,66,1,44940
16,17,1,44970
17,59,1,7500
67,55,1,45030
61,17,1,45060
17,22,1,45090
64,17,1,45120
67,52,1,45150
36,17,1,45180
20,17,1,45210
67,37,1,45240
19,67,1,45270
17,50,1,45300
67,30,1,45330
62,67,1,45360
67,67,1,45390
17,36,1,45420
67,24,1,45450
17,56,1,45480
67,38,1,45510
17,20,1,45540
38,67,1,45570
67,55,1,45600
27,67,1,45630
48,67,1,45660
67,61,1,45690
46,67,1,45720
17,27,1,45750
50,67,1,45780
20,17,1,45810
39,17,1,45840
62,67,1,45870
17,49,1,45900
67,54,1,45930
67,65,1,45960
17,31,1,45990
57,17,1,46020
37,17,1,46050
67,51,1,46080
17,28,1,46110
67,65,1,46140
67,20,1,46170
41,67,1,46200
17,63,1,46230
51,17,1,46260
23,17,1,46290
17,64,1,46320
17,57,1,46350
67,29,1,46380
57,17,1,46410
53,17,1,46440
33,17,1,46470
17,54,1,46500
28,17,1,46530
19,67,1,46560
40,67,1,46590
67,30,1,46620
67,67,1,46650
