X,Y,Polarity,Timestamp
120,127,0,343608942
19,34,0,343614393
48,98,0,343618541
82,126,0,343621351
77,105,0,343621530
39,43,1,343630634
35,67,0,343634677
116,29,0,343637756
20,36,0,343641977
83,59,1,343643736
53,33,0,343646481
66,101,0,343646821
81,60,1,343647870
77,50,0,343651586
32,38,1,343653794
54,53,1,343659963
66,61,1,343660963
52,52,1,343662502
82,110,0,343667338
15,31,0,343668655
58,118,0,343670406
100,50,1,343683369
11,1,0,343691705
18,65,0,343694541
73,109,0,343700557
42,81,0,343704368
26,34,1,343715027
106,31,0,343715677
125,101,0,343715975
91,110,0,343717054
62,126,0,343719248
56,40,0,343719758
4,114,0,343720125
41,79,0,343720679
45,41,0,343721384
32,63,0,343722725
18,67,0,343725835
18,29,1,343726672
37,10,0,343732558
13,38,0,343737858
37,69,0,343739727
118,120,0,343744596
17,19,0,343747114
73,111,0,343759637
70,115,0,343759670
43,8,0,343766042
6,8,0,343766135
96,75,0,343770365
92,60,1,343780087
5,88,0,343782462
81,99,0,343784330
63,59,1,343785630
42,86,0,343787028
126,98,0,343791544
72,48,0,343792240
78,122,0,343795469
77,6,0,343800923
60,40,0,343801688
86,88,0,343802715
48,97,0,343816003
76,117,0,343817686
90,87,0,343820724
119,88,0,343821150
71,114,0,343822601
1,114,0,343822673
110,45,1,343825739
30,37,1,343829467
103,55,1,343829708
71,71,0,343836611
59,48,0,343843540
107,18,0,343845238
66,62,1,343849266
114,77,0,343868118
86,92,0,343869489
118,32,0,343871133
25,118,0,343871230
126,9,0,343871286
47,95,0,343880418
25,51,0,343885259
115,43,1,343886815
107,28,0,343892767
27,114,0,343894550
82,51,0,343897846
85,55,0,343917140
86,106,0,343919395
96,78,0,343921158
70,9,0,343921501
4,118,0,343922438
12,24,0,343922490
60,115,0,343923924
45,91,0,343927827
2,40,0,343936053
44,95,0,343947381
52,99,0,343947760
69,116,0,343955207
70,74,0,343957284
93,87,0,343958808
69,63,1,343960545
69,63,1,343960546
69,63,1,343960547
125,32,0,343967651
38,49,1,343969929
35,109,0,343970372
12,38,1,343975319
38,67,0,343982078
116,114,0,343985603
32,64,0,343987444
17,31,0,343993749
59,121,0,343993822
95,79,0,343995299
71,56,0,344004141
61,66,1,344013581
119,41,1,344016832
78,41,0,344016914
27,58,0,344018926
6,68,0,344021753
113,40,0,344023158
44,83,0,344036825
112,45,1,344037583
58,123,0,344044779
59,119,0,344045242
83,43,0,344048117
34,66,0,344049063
16,49,0,344052838
38,76,0,344057908
31,61,0,344062396
44,47,1,344069021
69,0,0,344069143
20,94,0,344069583
48,49,1,344072823
60,57,1,344076934
109,51,0,344080647
27,35,1,344084065
35,69,0,344085972
20,31,1,344089290
36,41,1,344090511
55,113,0,344095722
67,106,0,344098801
75,49,0,344099896
119,34,0,344108413
77,9,0,344109910
17,31,1,344115657
60,57,0,344115806
121,45,0,344117316
45,47,0,344117436
122,14,1,344117890
30,37,0,344117910
119,42,0,344117969
21,31,0,344118203
18,29,0,344118815
107,61,0,344118822
25,47,1,344118925
25,47,1,344118926
21,38,1,344118953
57,55,0,344119069
33,21,0,344119226
119,77,0,344119262
67,62,0,344119330
48,49,0,344119332
82,98,0,344119413
19,34,1,344119639
27,35,0,344119660
70,64,0,344119674
94,81,0,344119694
108,60,0,344119841
77,101,0,344120002
8,13,0,344120036
103,68,0,344120114
66,61,0,344120242
42,45,0,344120269
42,45,0,344120271
69,63,0,344120615
53,108,1,344120738
22,40,1,344120985
19,30,0,344120992
20,36,1,344121049
117,32,0,344121072
24,33,0,344121115
31,61,1,344121207
59,34,0,344121441
82,96,0,344121449
118,44,0,344121470
51,51,0,344121471
54,53,0,344121497
16,29,1,344121594
36,41,0,344121838
45,91,1,344121852
116,47,0,344121985
24,45,1,344122149
38,76,1,344122296
28,54,1,344122925
28,54,1,344122927
28,54,1,344122928
35,69,1,344123016
83,100,0,344123019
103,103,0,344123103
44,8,0,344123125
105,8,0,344123216
46,48,0,344123222
44,89,1,344123341
102,70,0,344123617
111,55,0,344123620
2,17,0,344123630
92,84,0,344123682
59,121,1,344123733
32,63,1,344123790
125,55,0,344123837
52,106,1,344123879
64,112,0,344123956
84,95,0,344123986
39,43,0,344124268
39,43,0,344124269
9,109,0,344124272
51,104,1,344124414
114,50,0,344124626
68,118,0,344124638
50,102,1,344125052
90,102,0,344125160
36,72,1,344125185
30,58,1,344125234
12,105,0,344125295
64,34,0,344125451
104,48,1,344125536
57,48,0,344125563
118,41,1,344125746
48,98,1,344125833
72,112,0,344126012
33,65,1,344126179
74,63,1,344126240
102,49,1,344126289
88,56,1,344126395
57,117,1,344126445
114,43,1,344126473
79,61,1,344126528
79,61,1,344126529
79,61,1,344126530
89,56,1,344126706
89,56,1,344126707
109,58,0,344126749
72,64,1,344126878
108,46,1,344126900
26,50,1,344126970
26,50,1,344126971
26,50,1,344126972
26,50,1,344126973
74,109,0,344127050
41,83,1,344127104
32,38,0,344127225
64,123,0,344127316
89,88,0,344127348
67,119,0,344127482
102,69,0,344127538
96,52,1,344127577
113,52,0,344127797
60,123,1,344127878
47,95,1,344128006
88,86,0,344128089
119,42,0,344128148
77,105,0,344128173
68,49,0,344128259
100,72,0,344128285
77,62,1,344128297
77,62,1,344128299
77,62,1,344128300
77,62,1,344128301
96,78,0,344128343
114,86,0,344128358
115,49,0,344128368
63,123,0,344128512
110,56,0,344128638
100,50,1,344128668
84,95,0,344128682
116,50,0,344128727
110,45,1,344128730
85,58,1,344128790
85,58,1,344128791
106,47,1,344128815
106,63,0,344128922
70,115,0,344128945
73,64,1,344128961
73,64,1,344128962
73,64,1,344128963
73,64,1,344128964
74,64,1,344129015
84,58,1,344129105
107,61,0,344129224
8,94,0,344129248
34,67,1,344129255
30,59,1,344129312
66,99,0,344129664
86,92,0,344129685
40,81,1,344129795
40,81,1,344129796
94,53,1,344129814
80,60,1,344129859
86,57,1,344129952
78,61,1,344130107
78,61,1,344130108
63,125,0,344130346
91,85,0,344130401
13,121,0,344130760
76,62,1,344130780
23,43,1,344130845
27,52,1,344130905
27,52,1,344130907
27,52,1,344130908
78,62,1,344130956
21,104,0,344131030
76,106,0,344131040
69,81,1,344131069
105,64,0,344131080
83,31,0,344131177
79,102,0,344131238
11,84,0,344131314
49,100,1,344131315
102,49,1,344131475
70,71,0,344131482
43,87,1,344131542
54,110,1,344131587
103,67,0,344131674
20,87,0,344131697
21,38,1,344131711
96,52,1,344131750
93,82,0,344131779
81,99,0,344131859
29,56,1,344131892
29,56,1,344131893
29,56,1,344131894
90,55,1,344132159
20,36,1,344132203
116,47,0,344132230
82,59,1,344132338
87,91,0,344132537
72,112,0,344132539
42,85,1,344132587
110,39,0,344132697
116,42,1,344132715
108,59,0,344132976
104,48,1,344133032
66,61,1,344133057
98,51,1,344133111
98,51,1,344133112
98,51,1,344133113
98,51,1,344133114
103,49,1,344133130
112,53,0,344133172
83,59,1,344133237
47,96,1,344133256
74,109,0,344133278
75,108,0,344133327
57,40,0,344133358
70,5,0,344133390
112,44,1,344133403
105,57,0,344133427
68,93,0,344133454
67,92,0,344133509
115,48,0,344133518
104,92,0,344133520
67,48,0,344133602
12,110,0,344133674
60,42,0,344133770
75,63,1,344133867
75,63,1,344133868
75,63,1,344133869
89,88,0,344133903
12,107,0,344133908
65,105,0,344133935
42,94,0,344134036
12,116,1,344134100
98,75,0,344134118
69,83,0,344134263
101,70,0,344134332
117,45,0,344134369
46,48,1,344134429
87,57,1,344134432
54,41,0,344134457
94,81,0,344134473
31,61,1,344134496
31,61,1,344134497
31,61,1,344134498
96,78,0,344134575
114,50,0,344134604
114,50,0,344134605
114,50,0,344134606
114,50,0,344134607
117,41,1,344134611
70,64,1,344134623
70,64,1,344134625
24,45,1,344134631
24,45,1,344134632
15,16,0,344134670
114,43,1,344134864
114,43,1,344134865
100,50,1,344134877
81,99,0,344134885
70,70,0,344134902
108,46,1,344134951
91,85,0,344134961
115,42,1,344134966
29,59,0,344134977
74,63,1,344134997
74,63,1,344134998
74,63,1,344134999
73,64,1,344135022
81,60,1,344135038
81,60,1,344135039
81,60,1,344135040
81,60,1,344135041
39,43,1,344135107
105,64,0,344135152
113,51,0,344135159
104,66,0,344135220
78,61,1,344135257
71,113,0,344135263
13,106,0,344135336
109,45,1,344135345
109,45,1,344135347
109,45,1,344135348
118,43,0,344135418
67,62,1,344135430
68,87,0,344135531
54,53,1,344135663
88,56,1,344135715
85,93,0,344135731
94,124,0,344135745
70,74,1,344135892
111,53,0,344135895
104,67,0,344135900
57,55,1,344135914
57,55,1,344135915
57,55,1,344135916
60,57,1,344135926
93,57,0,344135951
86,57,1,344135993
78,103,0,344136032
76,106,0,344136048
90,55,1,344136143
84,58,1,344136177
42,45,1,344136195
24,33,1,344136252
24,33,1,344136253
24,33,1,344136254
24,33,1,344136256
92,54,1,344136272
92,54,1,344136273
92,54,1,344136274
92,54,1,344136275
45,47,1,344136355
45,47,1,344136356
107,46,1,344136473
36,41,1,344136543
99,50,1,344136544
51,51,1,344136612
51,51,1,344136614
51,51,1,344136615
76,62,1,344136736
76,62,1,344136737
105,47,1,344136740
72,64,1,344136767
99,51,1,344136844
99,51,1,344136845
63,124,0,344136846
119,40,1,344136891
77,62,1,344136900
88,87,0,344136901
95,79,0,344136948
48,49,1,344136965
48,49,1,344136966
48,49,1,344136967
82,59,1,344136990
103,48,1,344137039
93,53,1,344137071
93,53,1,344137072
93,53,1,344137073
93,53,1,344137074
107,48,1,344137146
19,30,1,344137178
21,31,1,344137200
21,31,1,344137201
21,31,1,344137202
83,96,0,344137227
49,48,0,344137280
81,96,0,344137299
69,63,1,344137378
69,63,1,344137379
69,63,1,344137381
69,63,1,344137382
73,63,1,344137414
91,54,1,344137804
111,44,1,344137821
62,126,0,344137844
80,60,1,344137924
80,60,1,344137925
80,60,1,344137926
81,99,0,344137977
88,89,0,344137983
74,109,0,344138014
69,78,0,344138089
17,31,1,344138096
105,48,1,344138208
119,41,0,344138288
119,41,0,344138289
119,41,0,344138290
63,59,1,344138315
55,112,1,344138334
55,112,1,344138335
55,112,1,344138336
97,51,1,344138337
89,55,1,344138344
89,85,0,344138347
62,124,0,344138471
73,110,0,344138503
81,59,1,344138515
117,41,1,344138539
115,48,0,344138544
66,61,1,344138587
49,3,0,344138592
11,65,0,344138629
99,74,0,344138660
64,112,1,344138690
109,58,0,344138695
69,117,0,344138739
77,61,1,344138787
105,61,0,344138809
119,100,0,344138867
65,104,0,344138870
110,56,0,344138891
12,111,0,344138936
13,124,0,344138940
64,111,0,344138944
108,59,0,344138951
107,61,0,344138970
116,46,0,344139153
99,73,0,344139158
106,62,0,344139246
62,123,0,344139253
111,73,0,344139310
96,77,0,344139312
111,54,0,344139348
87,90,0,344139390
119,41,0,344139443
114,54,0,344139476
64,123,0,344139561
65,107,1,344139683
67,119,0,344139819
13,123,0,344139828
74,63,1,344139877
94,53,1,344139921
94,53,1,344139922
94,53,1,344139923
79,60,1,344139981
101,49,1,344139994
85,93,0,344140047
93,53,1,344140102
113,51,0,344140172
64,110,0,344140270
86,92,0,344140323
75,107,0,344140343
107,60,0,344140425
69,116,0,344140439
69,76,0,344140445
77,105,0,344140461
18,33,1,344140532
109,57,0,344140534
68,85,0,344140544
32,38,1,344140548
113,43,1,344140580
98,51,1,344140729
109,45,1,344140818
85,57,1,344140857
65,122,0,344140858
79,102,0,344140884
56,54,1,344140906
56,54,1,344140907
56,54,1,344140908
83,58,1,344140949
83,58,1,344140950
85,94,0,344140957
71,64,1,344141022
71,64,1,344141023
71,64,1,344141024
46,94,1,344141052
46,94,1,344141053
68,62,1,344141072
12,106,0,344141079
60,57,1,344141144
60,57,1,344141145
70,64,1,344141236
25,47,1,344141243
29,57,1,344141287
21,47,0,344141303
91,54,1,344141319
115,42,1,344141320
115,42,1,344141321
115,42,1,344141323
54,53,1,344141358
60,47,0,344141373
84,58,1,344141384
84,58,1,344141385
84,58,1,344141386
105,47,1,344141460
47,48,1,344141493
47,48,1,344141494
42,45,1,344141529
38,42,1,344141598
100,71,0,344141640
57,55,1,344141644
57,55,1,344141645
57,55,1,344141646
57,55,1,344141647
62,58,1,344141663
106,47,1,344141726
117,111,0,344141808
51,51,1,344141857
51,51,1,344141858
51,51,1,344141859
84,88,0,344141879
89,55,1,344141915
89,55,1,344141916
99,50,1,344141919
99,50,1,344141921
99,50,1,344141922
118,41,1,344142006
118,41,1,344142007
37,87,0,344142011
68,117,0,344142016
89,87,0,344142022
90,55,1,344142027
45,47,1,344142091
69,63,1,344142098
69,63,1,344142099
69,63,1,344142100
69,63,1,344142101
114,49,0,344142121
67,90,0,344142124
87,56,1,344142183
87,56,1,344142184
87,56,1,344142185
90,86,0,344142201
94,80,0,344142256
101,70,0,344142340
101,70,0,344142341
101,70,0,344142342
27,35,1,344142353
76,62,1,344142364
35,40,1,344142621
95,52,1,344142632
95,52,1,344142633
24,33,1,344142664
112,52,0,344142705
93,81,0,344142789
48,49,1,344142869
75,62,1,344142953
41,44,1,344142971
37,74,1,344142981
35,70,1,344142989
101,69,0,344143012
75,107,0,344143021
15,27,1,344143028
78,61,1,344143060
78,61,1,344143061
78,61,1,344143062
64,120,0,344143079
12,109,0,344143093
92,54,1,344143115
92,84,0,344143153
100,72,0,344143201
92,83,0,344143229
118,43,0,344143252
40,0,0,344143260
67,0,0,344143269
70,69,0,344143303
107,46,1,344143345
64,122,0,344143369
112,77,0,344143375
77,104,0,344143388
63,124,0,344143442
104,65,0,344143517
68,121,0,344143552
32,63,1,344143639
32,63,1,344143640
32,63,1,344143641
97,51,1,344143657
65,60,1,344143661
100,71,0,344143674
69,116,0,344143749
69,80,1,344143754
68,84,0,344143760
103,66,0,344143782
66,119,0,344143838
80,101,0,344143894
2,93,0,344143902
79,61,1,344143911
79,61,1,344143912
92,118,0,344143923
61,85,0,344143925
31,61,1,344143964
21,31,1,344143966
104,47,1,344143969
25,48,1,344143973
25,48,1,344143974
25,48,1,344143975
22,41,1,344143980
104,14,0,344144000
103,48,1,344144022
89,84,0,344144035
66,120,0,344144037
98,66,0,344144039
98,74,0,344144040
87,90,0,344144067
92,48,0,344144077
26,50,1,344144078
26,50,1,344144079
26,66,0,344144123
108,58,0,344144130
81,87,0,344144131
99,50,1,344144133
63,116,0,344144172
77,61,1,344144181
101,49,1,344144190
101,49,1,344144191
50,50,1,344144207
71,113,0,344144209
110,55,0,344144250
107,62,0,344144261
102,68,0,344144270
38,77,1,344144322
18,29,1,344144337
18,29,1,344144338
18,29,1,344144339
18,29,1,344144340
118,20,0,344144346
80,100,0,344144402
73,63,1,344144410
53,52,1,344144491
30,59,1,344144560
66,121,0,344144664
65,103,0,344144692
116,41,1,344144779
111,44,1,344144848
111,44,1,344144849
111,44,1,344144850
111,44,1,344144851
13,122,0,344144890
41,28,0,344144921
67,88,0,344145016
106,46,1,344145058
75,46,0,344145140
81,59,1,344145157
37,124,0,344145163
100,49,1,344145203
108,46,1,344145236
59,56,1,344145240
59,56,1,344145241
59,56,1,344145242
72,111,0,344145269
62,125,0,344145304
83,58,1,344145355
83,96,0,344145376
12,108,0,344145463
110,45,1,344145502
30,37,1,344145520
82,98,0,344145525
76,106,0,344145584
100,45,0,344145586
117,46,0,344145589
29,36,1,344145621
126,62,0,344145658
72,112,0,344145722
85,57,1,344145763
117,45,0,344145790
78,103,0,344145815
114,42,1,344145866
15,28,1,344145869
21,39,1,344145892
21,39,1,344145894
112,43,1,344145910
112,43,1,344145911
112,43,1,344145912
112,43,1,344145913
92,53,1,344145942
92,53,1,344145943
92,53,1,344145944
57,61,1,344145971
116,46,0,344145973
50,102,1,344145983
109,57,0,344146007
118,40,1,344146086
79,60,1,344146090
54,50,0,344146099
36,72,1,344146121
36,72,1,344146122
36,72,1,344146123
84,57,1,344146151
23,43,1,344146324
82,97,0,344146358
82,97,0,344146359
82,97,0,344146360
82,97,0,344146361
121,40,0,344146465
68,117,0,344146473
16,28,1,344146546
127,95,0,344146548
110,44,1,344146565
12,112,0,344146603
9,14,0,344146612
84,95,0,344146622
93,53,1,344146635
93,53,1,344146636
79,101,0,344146645
62,124,1,344146653
62,124,1,344146654
68,118,0,344146672
111,54,0,344146695
111,54,0,344146696
119,55,0,344146708
108,45,1,344146721
65,33,0,344146759
107,59,0,344146815
89,87,0,344146822
108,99,0,344146832
65,121,0,344146834
94,80,0,344146848
33,66,1,344146932
106,62,0,344146995
64,0,0,344147047
118,42,0,344147048
63,115,0,344147070
88,56,1,344147121
114,49,0,344147141
72,64,1,344147264
112,52,0,344147352
16,30,1,344147396
3,4,0,344147423
86,90,0,344147445
83,95,0,344147459
83,95,0,344147460
73,110,0,344147503
94,52,1,344147506
64,109,0,344147584
105,63,0,344147643
28,55,1,344147798
86,91,0,344147809
77,104,0,344148075
97,76,0,344148111
48,98,1,344148127
51,104,1,344148131
96,51,1,344148137
53,108,1,344148263
34,68,1,344148278
74,93,0,344148308
107,60,0,344148372
80,100,0,344148441
95,79,0,344148508
106,61,0,344148628
117,44,0,344148655
70,68,0,344148686
44,46,1,344148763
12,120,1,344148812
69,115,0,344148833
110,55,0,344148917
24,46,1,344148919
24,46,1,344148920
56,115,1,344148928
58,119,1,344148931
71,64,1,344148983
71,64,1,344148985
44,90,1,344149041
77,61,1,344149097
77,61,1,344149099
104,47,1,344149103
104,47,1,344149105
104,47,1,344149106
77,124,0,344149185
15,12,0,344149218
3,104,0,344149266
19,35,1,344149307
91,54,1,344149316
72,111,0,344149327
95,78,0,344149332
7,104,0,344149358
59,27,0,344149392
118,31,0,344149396
17,27,0,344149404
54,111,1,344149405
95,117,0,344149407
107,47,1,344149431
76,61,1,344149443
72,63,1,344149518
72,63,1,344149519
32,64,1,344149565
87,56,1,344149568
90,87,0,344149571
102,48,1,344149691
65,123,0,344149706
90,54,1,344149736
71,54,0,344149812
74,108,0,344149880
119,41,0,344149949
119,41,0,344149950
100,49,1,344150069
109,56,0,344150110
75,107,0,344150131
87,90,0,344150147
93,82,0,344150180
85,93,0,344150188
102,71,0,344150235
69,74,0,344150247
97,68,0,344150335
98,50,1,344150336
98,50,1,344150337
98,50,1,344150338
70,114,0,344150492
82,59,1,344150573
82,59,1,344150574
2,29,0,344150646
18,33,1,344150901
89,55,1,344151176
89,55,1,344151177
89,55,1,344151178
88,55,1,344151204
95,52,1,344151232
82,58,1,344151430
82,58,1,344151431
82,58,1,344151432
62,125,0,344151493
83,69,0,344151594
82,81,0,344151644
45,92,1,344151692
69,73,0,344151782
73,63,1,344151823
68,80,0,344151882
101,69,0,344151907
97,75,0,344151931
113,43,1,344151940
113,43,1,344151941
113,43,1,344151942
84,94,0,344151983
84,94,0,344151984
84,94,0,344151985
84,94,0,344151986
49,100,1,344152024
32,30,0,344152026
37,75,1,344152038
85,58,1,344152087
25,48,1,344152203
18,33,0,344152230
22,41,1,344152240
22,41,1,344152241
22,41,1,344152242
22,41,1,344152243
116,41,1,344152399
67,89,0,344152429
93,81,0,344152483
89,41,0,344152487
21,39,1,344152507
15,30,1,344152543
68,82,0,344152657
103,66,0,344152686
77,70,0,344152720
59,121,1,344152737
68,81,0,344152779
96,51,1,344152781
96,51,1,344152782
96,51,1,344152783
18,29,0,344152795
48,98,1,344152925
80,59,1,344152959
27,53,1,344153014
27,53,1,344153015
27,53,1,344153016
27,53,1,344153017
62,122,0,344153089
67,118,0,344153096
39,78,1,344153129
83,69,1,344153173
92,83,0,344153212
113,50,0,344153232
11,60,0,344153237
106,46,1,344153288
75,62,1,344153305
75,62,1,344153306
75,62,1,344153307
81,98,0,344153370
15,28,1,344153445
29,57,1,344153466
112,57,0,344153504
92,53,1,344153561
33,66,1,344153582
11,95,0,344153585
79,101,0,344153614
26,52,1,344153643
70,67,0,344153645
114,42,1,344153671
60,123,1,344153695
61,126,0,344153723
88,57,1,344153768
16,28,0,344153782
79,60,1,344153792
68,116,0,344153793
91,84,0,344153799
28,55,1,344153828
104,64,0,344153848
27,52,1,344153903
86,49,0,344154008
26,50,1,344154058
55,113,1,344154134
12,113,0,344154290
88,88,0,344154343
29,36,0,344154442
13,125,0,344154446
20,37,1,344154574
108,58,0,344154599
42,85,1,344154621
91,85,0,344154622
24,46,1,344154651
93,68,0,344154760
105,63,0,344154786
33,65,1,344154808
28,54,1,344154819
12,114,0,344154841
115,47,0,344154847
83,69,0,344154901
96,77,0,344155001
96,77,0,344155002
96,77,0,344155003
96,77,0,344155004
30,60,1,344155035
21,31,0,344155078
21,31,0,344155079
32,64,1,344155101
42,86,1,344155120
18,33,1,344155146
118,42,0,344155211
71,112,0,344155279
41,83,1,344155311
38,77,1,344155313
94,52,1,344155372
65,121,0,344155417
112,53,0,344155514
26,51,1,344155555
26,51,1,344155556
26,51,1,344155557
50,102,1,344155646
44,90,1,344155744
57,117,1,344155777
77,102,0,344155828
38,42,0,344155861
97,51,1,344155931
77,104,0,344155964
27,53,1,344156030
86,56,1,344156105
54,53,0,344156121
86,91,0,344156152
82,97,0,344156198
40,81,1,344156274
34,68,1,344156305
48,49,0,344156365
31,61,1,344156374
19,35,1,344156377
59,56,0,344156440
60,124,1,344156478
87,89,0,344156482
86,57,1,344156486
39,79,1,344156499
97,42,0,344156561
97,42,0,344156562
111,55,0,344156587
10,10,0,344156613
56,115,1,344156724
88,89,0,344156727
36,73,1,344156770
85,92,0,344156783
23,44,1,344156788
76,105,0,344156796
88,84,0,344156835
43,88,1,344156838
15,88,0,344156874
65,102,0,344156879
42,45,0,344156984
50,50,0,344157033
23,42,1,344157111
23,42,1,344157113
51,51,0,344157226
54,111,1,344157266
10,75,0,344157282
14,29,1,344157358
22,42,1,344157379
64,108,0,344157495
16,28,0,344157533
48,98,1,344157538
103,65,0,344157636
84,57,1,344157645
12,116,0,344157661
25,49,1,344157716
102,49,1,344157759
41,84,1,344157770
98,74,0,344157816
52,107,1,344157861
31,62,1,344157973
89,87,0,344157979
74,108,0,344158032
116,45,0,344158051
16,30,1,344158052
102,68,0,344158161
21,40,1,344158408
112,43,1,344158410
37,75,1,344158432
97,75,0,344158681
103,67,0,344158683
57,55,0,344158709
78,60,1,344158866
32,38,0,344158919
69,75,0,344158979
83,95,0,344158980
55,113,1,344158982
45,47,0,344159165
102,69,0,344159180
102,69,0,344159181
21,39,1,344159206
34,69,1,344159253
27,35,0,344159294
108,45,1,344159332
30,59,1,344159365
49,100,1,344159368
16,31,1,344159444
63,59,0,344159480
34,31,0,344159492
47,34,0,344159564
112,73,0,344159677
106,61,0,344159678
99,72,0,344159715
70,64,0,344159805
63,114,0,344159832
48,121,0,344159889
95,78,0,344159904
44,46,0,344159945
17,32,1,344159951
17,32,1,344159953
17,32,1,344159954
54,40,0,344159970
33,39,0,344159985
93,81,0,344159996
100,71,0,344160059
53,109,1,344160098
68,117,0,344160137
42,45,0,344160193
43,88,1,344160203
100,109,0,344160218
64,107,0,344160290
35,71,1,344160306
35,40,0,344160329
72,109,0,344160446
110,55,0,344160455
10,80,0,344160475
52,106,1,344160485
62,121,0,344160511
39,80,1,344160566
29,58,1,344160636
29,58,1,344160637
124,121,0,344160710
50,103,1,344160714
12,115,0,344160735
47,96,1,344160770
24,47,1,344160811
19,30,0,344161005
19,30,0,344161007
15,29,1,344161024
18,34,1,344161282
24,33,0,344161385
39,43,0,344161413
41,44,0,344161535
28,56,1,344161712
32,64,1,344161752
32,64,1,344161753
32,64,1,344161754
32,64,1,344161755
30,60,1,344161757
113,50,0,344162126
65,60,0,344162207
33,67,1,344162240
42,86,1,344162247
16,32,1,344162259
48,99,1,344162391
111,53,0,344162394
